trip_id,method,seed,soc_mae_pp,soc_rmse_pp,soc_end_error_pp,soc_within_half_q_fraction,soc_tolerance_pp,saturation_frac
T3_04_26_2021_1,mlp_state,1,0.7814766988464539,0.9325639528274016,1.0821547314414346,0.003875968992248,0.01,0.0
T3_04_26_2021_1,pinn_no_dynamics,1,1.401269488029912,2.04148651141884,4.587374596583317,0.0067829457364341,0.01,0.0
T3_04_26_2021_1,pinn_fulltrip,1,1.5366756020037038,2.4165290860563413,5.5182414392244254,0.0513565891472868,0.01,0.0
T3_04_26_2021_1,pinn,1,1.1018617694675203,1.6550388707613588,3.889785406561913,0.0116279069767441,0.01,0.0
T3_04_26_2021_2,physics,1,3.5015380401340934,3.967134684155418,6.617769004220065,0.0019361084220716,0.01,
T3_04_26_2021_2,weak_mlp,1,1.0861682856951165,1.2157122175008506,1.2233418073918898,0.0038722168441432,0.01,0.0
T3_04_26_2021_2,mlp_state,1,1.3007495763792614,1.5719135753492195,2.1630288773112625,0.0145208131655372,0.01,0.0
T3_04_26_2021_2,pinn_no_dynamics,1,0.7188585198850075,0.7850766947899633,0.9214909425902248,0.0038722168441432,0.01,0.0
T3_04_26_2021_2,pinn_fulltrip,1,0.8177288222592017,0.9481940241507952,1.1518008719440118,0.0077444336882865,0.01,0.0
T3_04_26_2021_2,pinn,1,0.6972036586193461,0.7670847210710964,0.722457743530903,0.004840271055179,0.01,0.0
T3_05_25_2021_04,physics,1,3.8973482391023184,4.945769253915833,10.603058896171197,0.0154946364719904,0.01,
T3_05_25_2021_04,weak_mlp,1,6.458936169343335,7.649358965608785,-11.004939227170391,0.0003972983710766,0.01,0.0
